Date	00:00	00:10	00:20	00:30	00:40	00:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	2:00	2:10	2:20	2:30	2:40	2:50	2:00	2:10	2:20	2:30	2:40	2:50	2:00	2:10	2:20	2:30	2:40	2:50	2:00	2:10	2:20	2:30	2:40	2:50
2019/08/04	8	8	0	0	0	0	0	0	0	0	1	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	1	1	5	2	9	9	9	10	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	8	0	0	0	0	0	0	0	8	10	0	8	0	0	0	8	0	0	0	0	0	2	2	0	0
2019/08/05	0	0	0	0	0	0	0	0	1	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	8	8	0	0	7	0	1	1	1	1	9	1	0	0	0	0	0	1	1	1	1	0	0	16	0	0	0	0	0	16	16	0	0	0	0	0	0	0	0	0	0	8	12	0	4	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	8	8	2	0	0	0	0	2	2	0	3
2019/08/06	2	0	0	0	8	1	0	0	4	0	0	0	8	0	0	0	0	16	0	0	12	8	8	0	16	8	10	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	3	1	1	1	1	0	0	1	1	0	1	1	1	4	6	0	0	0	0	2	0	0	0	8	0	0	1	0	0	0	0	0	1	1	0	0	4	4	0	0	0	0	0	0	4	0	0	0	8	0	0	0	0	0	0	8	4	14	1	2	2	0	0	10
2019/08/07	0	0	8	0	0	2	0	0	0	8	0	8	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	2	0	9	1	5	5	1	9	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	2	1	1	1	1	1	1	2	8	8	8	0	8	0	8	2	0	1	0	0	3	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/08/08	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	4	0	4	0	8	0	16	12	12	4	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/08/09	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	16	16	0	0	0	2	0	0	0	0	4	0	4	0	0	4	2	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	4	0	0	0	0	16	0	16	30	10	0	2	0	0	2	0	16	0	4	0	24	16	16	16	20	20	16	0	0	0	0	0	0	0	0	0	16	0	6	6	4	3	0	0	0	0	0	0	0	0
2019/08/10	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	16	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	8	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	5	0	2	0	0	0	4	0	2	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/08/11	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	12	0	0	0	2	0	2	5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	5	5	5	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/08/12	0	0	0	0	0	0	0	0	0	0	0	14	2	0	2	2	0	0	0	0	12	0	8	0	0	4	0	1	0	0	4	4	4	4	4	4	4	0	4	7	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	4	2	4	0	0	4	4	4	4	0	4	4	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	8	0	0
2019/08/13	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	16	8	0	0	2	0	0	4	2	0	0	4	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	4	3	0
2019/08/14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	16	0	16	2	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	8	0	0	2	0	0	8	10	0	8	0	0	0	8	8	2	16	6	10	0	0	2	2	0	0	0	0	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	2	9	8	0	0	2	0	0	0	2	8	1	24	0	8	0	0	0	0
2019/08/15	0	0	0	0	0	0	1	0	0	0	0	8	8	24	0	0	0	0	0	0	0	0	8	0	0	2	8	8	8	0	0	0	0	0	0	0	0	0	0	8	0	0	8	8	10	8	0	2	0	8	16	0	0	8	0	2	0	8	0	0	1	1	1	1	13	0	1	0	0	0	0	0	11	1	5	4	1	3	0	4	4	5	4	12	0	0	0	2	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
2019/08/16	2	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	16	16	0	0	8	8	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	8	0	0	8	8	0	8	24	0	0	10	2	2	8	0	0	3	8	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	4	2	11	2	0	0	3	8
2019/08/17	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	8	0	0	0	0	16	16	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	2	0	0	3	0	2	0	2	10	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	6	4	2	0	4	0	0	10	6	2	2	6	12	4	2	6	4	0	0	0	2	2	0	0	0	0	0	28	16	0	0	3	2	0	0	0	4	0	4	10	2	2	0	0	2	2	4	0	0
2019/08/18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	8	0	2	3	0	0	0	0	0	0	16	0	0	8	0	0	0	0	0	0	16	2	4	4	0	12	12	4	2	2	0	0	0	0	0	0	2	4	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	8	10	8	8	8	0	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	2	2	0	2	0	2	2	2	2
2019/08/19	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	1	9	1	1	1	1	0	0	0	0	0	0	2	12	5	2	0	2	2	2	0	0	0	8	0	11	3	10	4	13	9	1	2	0	1	0	0	10	10	0	2	0	9	11	9	0	0	1	0	1	1	0	0	1	9	5	4	6	4	5	2	0	4	4	5	3	2	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/08/20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	2	0	2	1	8	8	0	0	0	0	0	2	0	0	0	1	1	0	0	1	2	4	1	1	1	1	0	1	1	0	1	1	8	0	2	0	0	0	1	9	1	9	9	9	9	9	9	9	9	8	8	9	9	1	0	0	9	9	9	1	1	0	0	8	0	8	0	3	9	0	9	1	1	0	7	2	0	0	0	1	2	0	8	2	9	5	1	1	1	1	0	5	1	1	0	0	0	0	5	0	0	0	5	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/08/21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	5	4	0	4	9	9	13	1	9	9	0	4	0	1	9	9	9	9	1	1	5	1	0	0	0	8	0	11	1	0	10	0	0	0	2	0	0	9	1	0	0	0	0	0	0	0	2	1	0	0	1	9	0	2	0	0	0	0	1	0	10	0	0	0	1	1	1	0	1	1	0	4	0	0	4	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/08/22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	10	2	0	0	2	0	0	0	0	2	0	10	0	0	0	0	0	0	0	4	0	0	1	2	8	0	8	8	0	0	0	8	0	0	8	0	0	0	0	0	0	2	8	0	0	0	0	8	0	0	0	10	4	4	5	4	4	8	4	8	0	0	8	0	0	0	4	4	4	4	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/08/23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	12	2	0	3	2	0	0	3	1	2	2	2	0	0	0	0	0	0	0	2	10	2	2	2	2	0	0	0	0	4	0	8	8	1	0	0	1	0	0	0	0	0	0	0	0	0	8	2	0	0	8	0	8	3	1	0	0	0	4	2	0	0	0	0	0
2019/08/24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	4	0	0	0	0	0	10	2	0	8	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	2	0	0	0	8	0	0	0	0	0	8	0	0	2	8	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	8	0	0	0	0	0	0
2019/08/25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	10	1	8	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0
2019/08/26	0	0	0	2	0	0	0	0	8	0	8	0	0	0	0	1	8	8	0	8	8	8	8	0	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	5	1	1	1	1	1	0	0	0	1	0	0	1	1	1	0	0	8	1	1	0	0	1	1	0	0	0	1	1	1	8	0	0	0	1	0	0	1	8	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	1	5	1	6	1	5	1	10	8	0	2	0	0	2	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/08/27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	1	1	3	3	3	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	6	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	1	6	2	4	0	0	2	6	0	8	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2019/08/28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	0	8	0	4	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	5	1	0	0	0	4	0	0	4	4	4	4	0	12	5	4	8	12	4	4	0	8	0	12	4	4	2
2019/08/29	1	0	0	2	4	0	8	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	1	9	9	1	0	0	0	0	0	0	0	5	0	0	4	8	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	12	0	0	1	0	1	1	3	6	3	7	1	2	0	0	8	0	0	0	0	0	0	0	10	14	6	10	0	2	6	0	4	0	0	0	0
2019/08/30	4	0	0	0	0	8	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	7	13	1	9	7	4	11	0	0	0	4	4	0	1	1	1	15	1	9	0	0	0	1	1	1	8	0	8	0	0	0	0	0	8	8	8	0	13	9	11	11	15	1	3	3	10	1	9	9	14	13	8	8	4	13	9	9	9	9	9	9	13	12	4	14	14	7	11	9	15	10	0	0	0	0	4	4	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/08/31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	13	1	0	5	0	0	0	1	1	9	11	4	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	5	7	5	7	9	0	3	1	10	13	2	8	8	0	0	0	0	0	0	0	0	1	3	1	1	3	2	0	0	6	12	4	6	5
2019/09/01	13	3	5	0	1	0	0	12	4	4	12	12	10	10	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	1	0	2	2	2	2	2	2	2	5	1	2	12	14	0	8	5	2	6	2	0	0	4	4	0	0	0	4	0	8	2	4	13	0	0	8	0	0	4	0	4	0	4	5	4	6	12	2	4	4	2	2	0	0	0	5	0	0	0	2	0	0	0	4	2	2	2	2	2
2019/09/02	0	2	2	2	2	2	2	2	0	0	8	0	0	0	0	2	0	5	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	4	6	5	3	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	1	0	0	0	1	1	1	0	0	0	0	0	1	0	1	1	0	0	4	0	4	0	0	0	8	0	0	0	0	0	1	0	0	0	1	5	5	6	7	1	10	2	5	0	6	6	10	2	2	4	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/09/03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	12	1	4	0	4	5	12	0	0	5	1	5	4	1	1	1	0	0	0	4	0	0	0	0	1	0	1	5	4	7	4	4	5	5	0	4	4	4	5	0	0	1	5	0	5	0	0	5	0	0	0	0	5	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	10	3	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	12	0	4	4	4	12	12
2019/09/04	4	12	5	4	4	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	4	6	0	0	0	2	0	0	2	2	0	0	4	12	4	0	0	3	1	2	3	7	10	6	6	5	1	9	1	0	0	1	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	1	2	0	0	10	0	0	0	0	2	2	2	2	2	0	2	0	2	0	0	2
2019/09/05	2	0	2	2	0	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	3	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1	3	0	2	0	3	0	0	0	0	0	0	1	1	0	1	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	3	2	3	7	4	4	6	0	4	4	6	10	0	0	0	14	11	0	10	0	0	2	3	2	6	6	2	0	0
2019/09/06	0	0	0	0	0	0	2	2	4	4	6	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	8	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	5	0	0	0	0	0	0	1	0	1	1	1	1	13	7	0	4	0	2	0	0	0	0	0	0	9	1	1	1	2	1	1	0	2	0	0	0	0	8	8
2019/09/07	10	3	0	2	8	0	12	4	0	6	2	2	2	1	0	0	0	2	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	12	0	4	8	3	1	1	0	1	1	3	0	0	0	0	0	5	7	4	1	7	1	1	1	9	2	0	2	0	0	0	0	0	0	0	0	0	0	4	4	4	4	6	4	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	3	2	2	2	10
2019/09/08	10	0	0	0	8	2	2	2	0	0	0	0	0	0	2	0	0	2	2	2	3	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6	4	0	2	0	4	4	4	4	0	6	5	5	4	0	0	0	1	0	0	9	0	0	4	5	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	2	2	3	2	0	2	2	1	2	0
2019/09/09	0	0	0	0	2	0	0	0	0	0	0	3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	14	4	4	12	4	4	4	4	12	4	5	4	4	6	4	0	4	4	4	2	6	4	12	4	0	1	5	4	5	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	1	1	0	0	1	1	3	4	1	13	0	2	0	8	4	6	6	0	4	0	3	4	10	2	8	4	8	0	0	0	4	4	4	4	4
2019/09/10	4	4	4	5	4	4	4	7	2	10	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	3	2	12	2	0	12	5	5	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	8	1	1	0	0	5	0	1	0	0	0	0	0	1	1	4	1	4	0	1	3	2	3	1	1	1	0	0	2	1	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/09/11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	1	0	2	2	2	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	2	1	0	6	0	0	2	6	2	2	1	1	12	5	3	1	0	0	4	0	4	4	1	5	5	4	4	4	1	4	1	0	2	6	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	1	0	1	1	1	2	1	1	0	0	0	2	0	0	2	10	0	0	0	0	2	0	2	0	10	10	10	2	2	2	0	2	2
2019/09/12	4	6	2	2	2	2	2	2	2	2	2	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	5	5	5	5	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	1	1	0	0	1	1	2	1	2	0	0	1	1	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	4	4	0	1	0	0	0	0	1	13	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	3	5	4	1	1	1	3	2	0
2019/09/13	0	0	4	12	4	4	2	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	5	1	1	1	0	0	4	0	0	0	0	0	4	1	2	0	14	2	0	2	0	1	2	2	2	0	0	0	4	0	0	0	5	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	9	0	4	0	0	1	5	3	0	4	3	1	2	0	2	0	0	0	0	0	0	4	0	0	4	0	0	2	0	0	0	0	0	0
2019/09/14	0	0	1	7	4	4	4	0	0	0	0	0	2	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	7	7	1	5	5	5	5	0	0	0	0	2	4	2	0	2	9	1	0	0	0	0	0	2	2	2	0	2	0	1	1	13	5	1	1	2	0	4	3	0	0	4	4	4	0	0	0	0	0	0	0	0	2	4	0	2	2	0	0	0	0	0	0	8	2	2	0	0	0	0	0	0	0
2019/09/15	0	8	2	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	6	4	6	0	0	0	2	9	0	0	0	1	1	1	6	3	11	3	1	0	0	0	0	1	3	8	0	6	10	3	11	1	8	0	4	0	2	8	2	2	8	0	0	4	0	2	0	6	3	4	7	0	0	1	4	4	1	0	4	2	4	4	2	3	2	2
2019/09/16	1	4	0	0	0	0	3	10	8	2	3	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	4	0	4	4	0	8	0	0	0	0	4	8	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	8	0	0	0	4	4	2	0	0	0	0	2	0	4	14	2	4	0	0	0
2019/09/17	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0	0	0	0	1	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	3	0	0	0	0	0	0	0	0	0	1	1	0	1	1	2	3	2	0	6	1	0	9	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	3	1	2	2	0	2	0	12	4	0	0	0	0	0	0	0	4	12	4	0	2	2	3	9	0	1
