Date (YYYYMMDD)	00:00	00:10	00:20	00:30	00:40	00:50	01:00	01:10	01:20	01:30	01:40	01:50	02:00	02:10	02:20	02:30	02:40	02:50	03:00	03:10	03:20	03:30	03:40	03:50	04:00	04:10	04:20	04:30	04:40	04:50	05:00	05:10	05:20	05:30	05:40	05:50	06:00	06:10	06:20	06:30	06:40	06:50	07:00	07:10	07:20	07:30	07:40	07:50	08:00	08:10	08:20	08:30	08:40	08:50	09:00	09:10	09:20	09:30	09:40	09:50	10:00	10:10	10:20	10:30	10:40	10:50	11:00	11:10	11:20	11:30	11:40	11:50	12:00	12:10	12:20	12:30	12:40	12:50	13:00	13:10	13:20	13:30	13:40	13:50	14:00	14:10	14:20	14:30	14:40	14:50	15:00	15:10	15:20	15:30	15:40	15:50	16:00	16:10	16:20	16:30	16:40	16:50	17:00	17:10	17:20	17:30	17:40	17:50	18:00	18:10	18:20	18:30	18:40	18:50	19:00	19:10	19:20	19:30	19:40	19:50	20:00	20:10	20:20	20:30	20:40	20:50	21:00	21:10	21:20	21:30	21:40	21:50	22:00	22:10	22:20	22:30	22:40	22:50	23:00	23:10	23:20	23:30	23:40	23:50
2017/06/29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	4	1	1	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	7	1	0	0	1	1	1	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	13	1	3	2	2	3	5	2	1	5	1	4	2	22	2	12	2	0	2	10	0	0	4	2	6	6	4	16	0	16	16	0	0	0	0	2	0	0	4	4	4	6	6	0	0	0	0
2017/06/30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	1	5	3	3	3	2	2	3	1	5	2	0	0	0	0	0	0	0	1	7	2	2	0	0	0	0	0	0	0	1	1	1	0	0	7	5	3	7	5	1	4	4	0	4	12	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	12	4	0	4	4	6	4	4	4	4	0	4
2017/07/01	0	0	0	4	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	4	0	4	4	0	4	4	1	7	15	7	5	1	3	5	3	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	4	1	5	0	2	4	4	7	5	5	5	4	6	4	6	4	6	4	4	16	0	0	0	0	0	0	4	0	0	0	0	0	0	4	4	0	0	0	0	0	16
2017/07/02	0	0	4	0	0	0	16	0	0	0	0	0	0	0	0	0	4	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	4	0	2	0	0	0	0	4	4	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	4	0	0	0	0	0	0	1	1	3	4	4	0	6	0	10	8	0	10	2	8	0	4	0	0	0	0	0	0	0	4	4	4	4	0	0
2017/07/03	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	1	1	1	0	0	1	3	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	5	5	1	1	0	0	0	0	4	12	0	4	12	0	5	4	0	0	4	4	0	1	1	9	1	13	0	4	5	5	0	1	3	1	0	1	1	1	11	1	1	1	1	1	8	0
2017/07/04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	1	1	2	4	6	4	1	1	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	0	1	1	3	1	1	0	0	8	5	1	2	1	3	3	3	10	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017/07/05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	10	8	12	0	0	0	0	0	0	0	0	0	1	5	5	1	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	14	4	4	8	4	4	0	8	0	0	0	0	0	10	8	0	0	0	1	9	0	2	2	4	4	1	6	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	9	0	0	3	1	2	3	1	1	0	0	0	2	8	0
2017/07/06	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	5	1	0	0	0	0	4	4	0	0	0	1	1	0	0	0	0	0	0	5	5	4	4	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	9	1	13	4	4	3	5	0	1	15	1	3	0	2	0	0	0	4	0	4	4	0	4	4	0	2	0	0	0	4	0	0	2	0	14	0	0	0	0	0	0	0	0	0	6	2	0
2017/07/07	4	4	4	4	6	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	3	5	0	4	4	0	0	12	4	0	1	1	1	0	0	6	7	1	8	1	1	1	4	4	6	6	0	0	2	4	4	0	4	4	4	4	4	4	4	0	0	0	0	0	0	2	2	0	0	0	6	0	4	4	0	14	12
2017/07/08	4	6	6	6	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	8	0	10	10	2	6	8	2	0	2	1	1	1	1	1	1	13	5	13	9	1	1	1	5	1	1	1	9	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8	0	4	0	0	0	0	0	0	2	0	0	0	0	2	4	4	4	4	4	4	4
2017/07/09	4	4	6	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	20	2	4	0	0	0	8	6	4	6	4	6	0	4	0	4	16	0	0	0	0	4	6	4	4	4	4	4	4	0	0	0	0	4	4	0	0	0	0	4	5	5	5	9	1	9	5	1	5	4	0	0	0	0	0	0	4	0	0	0	5	15	2	7	1	0	2	0	0
2017/07/10	0	8	0	2	10	0	0	0	2	2	0	0	12	0	0	0	0	0	0	0	0	0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	1	3	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	2	2	8	0	0	2	2	0	0	0	0	1	1	1	0	0	0	0	2	0	0	8	9	1	1	8	10	1	1	9	2	9	1	1	4	4	0	10	0	0	4	12	2	4	0	8	6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017/07/11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	3	1	1	2	0	0	0	0	0	0	1	3	2	0	4	4	0	0	0	1	5	6	6	1	1	1	8	0	0	0	0	6	0	0	9	3	0	0	0	0	0	0	0	0	0	1	1	3	1	0	3	1	9	0	10	0	1	9	1	1	1	1	1	1	9	3	9	8	2	2	4	6	0	0	12	6	4	8	2	14	12	0	0	0	4	4	4	0	4	8	2	0
2017/07/12	0	4	8	12	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	0	1	1	1	5	4	0	0	0	0	8	0	0	0	12	4	4	0	0	4	0	0	0	12	0	0	1	1	5	4	0	0	0	0	4	4	0	0	4	0	0	4	0	0	0	0	0	0	0	2	12	0	0	4	0	0	1	1	0	0	0	0	1	1	2	8	8	0	0	0	0	0	0	0	0	1	5	5	0	2	4	5	9	1	3	0	0	4	12	0	0	0	0	0	0	0
2017/07/13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	3	1	0	0	1	1	8	0	0	4	2	2	4	4	5	1	4	6	4	8	0	0	4	1	0	0	0	0	12	0	1	12	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	13	5	14	4	8	12	0	0	14	8	4	5	1	1	2	0	7	1	1	9	5	1	1	13	4	1	1	1	1	3	9	0	1	1	5	12	8	4	0	0	8	0	8	0	0	0	0
2017/07/14	0	8	0	2	2	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	2	0	0	0	0	1	1	1	5	1	1	4	12	13	1	1	0	0	0	0	0	0	0	1	9	10	8	0	8	8	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	4	4	5	1	5	1	1	1	1	12	8	0	8	0	2	0	8	4	0	4	1	9	8	12	0	5	13	5	5	0
2017/07/15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	4	4	4	4	4	6	4	4	4	4	6	8	2	2	4	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	5	5	4	13	5	5	0	0	2	0	8	13	13	13	5	5	5	5	4	4	4	4	4	0	0	4	6	0	0	2	4	0	4	0	0	2	10	0	4	4	12
2017/07/16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	4	4	4	4	6	4	0	10	8	0	4	4	0	4	0	0	0	6	0	0	6	4	4	1	5	5	0	1	5	9	9	9	1	1	1	1	1	9	1	1	1	1	9	1	1	4	0	0	0	5	1	5	0	12	0	0	0	0	1	1	1	1	1	0	0	0	0
2017/07/17	4	0	0	0	0	0	0	2	2	10	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	1	1	1	1	1	5	4	5	1	1	0	4	4	4	4	4	5	5	4	0	4	0	0	0	0	0	0	1	13	4	0	4	0	0	1	1	4	0	0	4	0	5	5	4	4	0	8	0	0	16	4	0	0	13	1	1	4	0	11	1	1	2	1	3	1	0	0	0	4	0	12	0	16	18	0	6	0	2	12	2	6	0	6	4	0	4	4	4	0	0	0	0	2	8	2	4	6	10	2
2017/07/18	6	6	6	0	4	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	5	0	0	3	1	5	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	5	0	5	1	1	0	12	0	0	1	5	1	3	0	0	0	0	8	2	0	0	0	0	0	0	2	8	2	6	18	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	24
2017/07/19	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	1	1	0	1	1	5	5	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	4	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	8	0	2	2	0	2	0	0	0	0	0	0	0	4	5	5	0	0	0	0	0	1	0	0	0	8	6	4	1	1	1	0	0	0	8	1	1	5	0	0	11	1	8	1	9	9	9	1
2017/07/20	9	1	9	9	9	9	0	0	0	0	4	14	8	8	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	1	1	0	0	1	1	0	2	2	0	6	0	10	4	8	4	4	4	4	4	4	2	13	1	1	11	0	4	5	5	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	9	3	0	8	1	1	0	13	5	5	13	4	0	8	3	1	5	1	1	2	0	0	12	8	0	0	0	4	0	0	4	0	4	4	0	12	0	0	0	0	4	4	12	4	0	6	4	6	10	14	2
2017/07/21	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8	4	0	0	2	5	1	15	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	8	4	0	4	4	0	0	0	5	1	4	4	0	5	5	5	1	5	5	1	1	5	13	9	3	3	1	11	1	7	1	1	9	10	0	0	0	0	4	4	4	0	4	0	0	14	12	0	0	0	0	4	0	0	0	0
2017/07/22	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	4	4	0	4	4	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	16	8	4	0	0	0	4	0	0	0	0	0	0	0	0
2017/07/23	0	8	0	0	0	0	0	0	2	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	4	12	5	5	5	0	0	0	8	8	0	0	8	0	0	0	0	0	0	4	0	0	8	0	0	0	4	4	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	1	1	0	0	0	0	9	5	1	0	1	5	0	0	8	4	14	12	4	4	6	0	5	1	1	4
2017/07/24	4	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	11	1	1	0	0	1	1	1	0	0	0	0	8	0	0	1	1	0	0	0	0	0	0	0	1	13	0	0	0	1	1	1	0	4	0	2	8	4	4	5	5	4	16	28	0	0	0	8	0	8	8	3	1	4	0	4	8	1	5	5	4	4	1	11	1	4	3	3	1	0	12	6	4	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	2	0	0	0	6	4	0
2017/07/25	0	0	0	4	0	0	0	0	4	0	4	0	2	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	1	5	1	5	4	4	1	5	0	0	0	0	0	0	4	0	1	1	0	0	0	0	0	0	1	1	3	4	12	4	0	7	9	2	0	0	0	0	0	0	1	1	2	4	0	0	0	5	1	4	12	5	5	5	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	4	6	0	0	0	0	0	8	8	0	0	0	0	2	0	8	8	2
2017/07/26	6	8	0	0	8	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	11	3	2	3	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	11	1	0	0	1	1	4	2	3	1	4	0	0	0	0	0	4	2	6	6	0	0	0	0	4	0	0	0	0	0	0	8	0	1	3	5	1	1	0	1	1	0	8	0	8	0	3	1	3	0	8	1	1	11	3	1	2	0	2	0	0	12	4	2	0	0	0	0	0	0	0	0
2017/07/27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0	0	2	0	0	0	0	0	0	0	0	8	8	1	1	1	1	1	1	0	4	1	1	1	0	4	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	3	0	0	1	1	4	0	0	0	0	0	0	5	11	2	2	0	1	1	1	1	0	0	0	0	0	1	1	3	1	13	0	4	14	0	9	5	5	5	13	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	10
2017/07/28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	1	1	3	1	2	4	5	1	1	0	0	0	0	0	0	1	5	12	4	0	0	0	0	0	0	0	0	2	0	3	0	8	0	9	11	9	10	1	1	1	9	1	9	15	2	0	1	1	1	1	1	0	8	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017/07/29	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	1	5	15	7	4	2	1	1	1	0	0	0	0	2	0	1	1	0	5	1	0	0	1	1	3	0	0	1	1	0	0	3	1	1	0	0	0	1	5	5	5	13	5	5	6	0	0	0	0	0	0	4	4	4	4	4	4	4	4	4	12	12	6	4	4	4	4	4
2017/07/30	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	8	0	4	0	0	4	5	5	5	1	1	1	1	1	1	1	1	1	9	9	8	0	8	1	1	8	0	0	0	1	1	1	1	1	9	1	1	1	1	1	1	1	1	1	1	9	8	8	8	9	1	1	1	1	1	1	5	0	1	5	1	1	5	5	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017/07/31	12	12	4	0	0	12	0	0	0	0	0	0	0	0	4	0	8	0	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	4	4	4	4	4	4	4	0	0	0	6	12	0	0	4	0	0	4	0	0	16	0	2	4	6	4	4	12	0	2	4	4	4	0	0	0	0	0	0	4	8	10	8
2017/08/01	4	4	1	5	0	0	0	0	0	0	0	0	10	0	0	2	0	8	0	0	0	2	6	2	0	0	0	0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	1	3	2	4	12	4	7	5	5	0	0	0	4	0	0	0	0	0	0	0	0	1	2	2	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	2	11	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0
2017/08/02	0	0	0	0	0	8	8	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	10	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	4	4	0	6	4	4	6	0	0	0	1	1	1	1	1	1	0	2	1	1	1	3	5	0	6	7	5	4	13	5	5	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	2	0	0	4	0	4	0	12	0	0	12	4	8	0	0	0
2017/08/03	0	0	12	4	0	0	0	0	8	2	4	4	2	8	0	0	0	8	8	0	0	8	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	1	1	1	0	2	2	2	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	4	4	1	3	1	1	9	8	0	0	0	0	0	8	0	0	14	8	0	0	0	0	0	0	0	1	5	5	5	15	6	6	4	4	0	4
2017/08/04	0	0	0	0	4	0	0	0	0	0	0	8	0	8	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	8	8	4	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	1	1	1	1	1	1	0	4	5	1	1	1	3	0	0	1	1	1	0	1	3	1	0	0	0	0	8	0	0	0	0	0	0	8	12	4	4	4	0	0	2	10	0	8	8	0	0	8	0	0	0	12	8
2017/08/05	8	0	0	8	0	8	0	6	12	4	4	4	4	12	0	8	4	0	30	0	2	12	0	0	0	0	0	0	22	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	4	4	4	4	4	4	4	4	0	0	0	0	4	4	0	0	4	0	4	2	2	0	8	8	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	12
2017/08/06	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	2	8	0	0	0	0	0	0	1	1	1	1	10	6	0	2	1	1	0	8	0	0	0	0	0	0	0	12	6	0	1	1	0	2	0	1	1	1	1	0	4	0	0	0	0	0	8	2	2	2	0	0	2	0	8	0	8
2017/08/07	2	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	4	4	0	2	0	0	0	1	5	5	5	3	0	2	8	15	5	5	0	0	4	5	1	2	5	3	9	1	2	0	2	8	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	14	0	10	0	0
2017/08/08	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	5	1	1	4	5	1	8	0	1	9	1	1	0	0	0	0	1	1	1	1	1	3	13	3	3	2	0	0	0	0	0	0	0	0	0	5	5	0	7	3	1	1	0	8	8	8	0	0	0	8	3	3	3	1	1	1	1	0	4	4	4	0	0	4	2	4	0	0	0	12	4
2017/08/09	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	8	0	0	0	2	0	0	0	0	0	4	0	0	0	0	6	12	6	4	6	4	4	4	4	4	4	12	12	10	6	0	0	8	10	0	10	0	0	0	0	8	0	0	0
2017/08/10	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	9	1	1	0	0	0	2	0	1	1	1	1	1	1	0	0	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	2	12	0	4	4	0	2	8	2	0	4	6	10	2	2	0	2	2	0	8	0	0	0	0	2	10	0	0	2	10	0	0	4	0	0
2017/08/11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	8	8	0	24	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	0	10	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	12	2	8	4	0	0	0	0	0	0	8	0	12	0	6	12	4	12	12	4	4
2017/08/12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	8	0	8	0	8	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	8	12	0	4	4	10	4	0	0	6	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
